terminal_id,tarih,ikmal_tutar,kaset_1,kaset_2,kaset_3
T-00053,2025-02-15,671007,335503,201302,134201
T-00053,2025-02-24,670665,335332,201199,134133
T-00053,2025-03-05,551577,275788,165473,110315
T-00053,2025-03-14,769659,384829,230897,153931
T-00053,2025-03-23,549475,274737,164842,109895
T-00053,2025-04-01,650449,325224,195134,130089
T-00053,2025-04-10,669974,334987,200992,133994
T-00053,2025-04-19,443948,221974,133184,88789
T-00053,2025-04-28,509476,254738,152843,101895
T-00053,2025-05-07,589155,294577,176746,117831
T-00053,2025-05-16,652999,326499,195899,130599
T-00053,2025-05-25,640273,320136,192082,128054
T-00053,2025-06-03,547051,273525,164115,109410
T-00053,2025-06-12,770207,385103,231062,154041
T-00053,2025-06-21,572246,286123,171673,114449
T-00053,2025-06-30,662461,331230,198738,132492
T-00053,2025-07-09,583864,291932,175159,116772
T-00053,2025-07-18,685454,342727,205636,137090
T-00053,2025-07-27,739008,369504,221702,147801
T-00053,2025-08-05,623726,311863,187117,124745
T-00053,2025-08-14,608741,304370,182622,121748
T-00053,2025-08-23,456777,228388,137033,91355
T-00053,2025-09-01,755356,377678,226606,151071
T-00053,2025-09-10,657999,328999,197399,131599
T-00053,2025-09-19,522491,261245,156747,104498
T-00053,2025-09-28,660819,330409,198245,132163
T-00053,2025-10-07,695368,347684,208610,139073
T-00053,2025-10-16,607828,303914,182348,121565
T-00053,2025-10-25,561208,280604,168362,112241
T-00053,2025-11-03,660502,330251,198150,132100
T-00053,2025-11-12,551509,275754,165452,110301
T-00053,2025-11-21,606757,303378,182027,121351
T-00053,2025-11-30,694925,347462,208477,138985
T-00053,2025-12-09,582829,291414,174848,116565
T-00053,2025-12-18,582310,291155,174693,116462
T-00053,2025-12-27,466025,233012,139807,93205
T-00054,2025-01-01,435696,217848,130708,87139
T-00054,2025-01-13,641623,320811,192487,128324
T-00054,2025-01-25,486328,243164,145898,97265
T-00054,2025-02-06,498158,249079,149447,99631
T-00054,2025-02-18,479258,239629,143777,95851
T-00054,2025-03-02,394415,197207,118324,78883
T-00054,2025-03-14,547683,273841,164305,109536
T-00054,2025-03-26,501618,250809,150485,100323
T-00054,2025-04-07,583811,291905,175143,116762
T-00054,2025-04-19,597276,298638,179182,119455
T-00054,2025-05-01,474617,237308,142385,94923
T-00054,2025-05-13,417290,208645,125187,83458
T-00054,2025-05-25,613268,306634,183980,122653
T-00054,2025-06-06,613518,306759,184055,122703
T-00054,2025-06-18,446430,223215,133929,89286
T-00054,2025-06-30,472389,236194,141716,94477
T-00054,2025-07-12,438957,219478,131687,87791
T-00054,2025-07-24,606659,303329,181997,121331
T-00054,2025-08-05,681827,340913,204548,136365
T-00054,2025-08-17,592163,296081,177649,118432
T-00054,2025-08-29,485434,242717,145630,97086
T-00054,2025-09-10,384129,192064,115238,76825
T-00054,2025-09-22,383877,191938,115163,76775
T-00054,2025-10-04,570094,285047,171028,114018
T-00054,2025-10-16,569141,284570,170742,113828
T-00054,2025-10-28,552838,276419,165851,110567
T-00054,2025-11-09,458576,229288,137572,91715
T-00054,2025-11-21,472994,236497,141898,94598
T-00054,2025-12-03,607256,303628,182177,121451
T-00054,2025-12-15,629975,314987,188992,125995
T-00054,2025-12-27,668794,334397,200638,133758
T-00055,2025-01-01,325548,162774,97664,65109
T-00055,2025-01-14,335826,167913,100747,67165
T-00055,2025-01-27,244153,122076,73245,48830
T-00055,2025-02-09,293678,146839,88103,58735
T-00055,2025-02-22,295110,147555,88533,59022
T-00055,2025-03-07,292634,146317,87790,58526
T-00055,2025-03-20,225732,112866,67719,45146
T-00055,2025-04-02,231337,115668,69401,46267
T-00055,2025-04-15,295979,147989,88793,59195
T-00055,2025-04-28,248388,124194,74516,49677
T-00055,2025-05-11,222433,111216,66730,44486
T-00055,2025-05-24,214101,107050,64230,42820
T-00055,2025-06-06,305045,152522,91513,61009
T-00055,2025-06-19,272342,136171,81702,54468
T-00055,2025-07-02,265496,132748,79649,53099
T-00055,2025-07-15,198673,99336,59601,39734
T-00055,2025-07-28,258131,129065,77439,51626
T-00055,2025-08-10,282541,141270,84762,56508
T-00055,2025-08-23,274102,137051,82230,54820
T-00055,2025-09-05,288979,144489,86693,57795
T-00055,2025-09-18,290386,145193,87116,58077
T-00055,2025-10-01,307060,153530,92118,61412
T-00055,2025-10-14,270886,135443,81265,54177
T-00055,2025-10-27,236689,118344,71006,47337
T-00055,2025-11-09,322094,161047,96628,64418
T-00055,2025-11-22,266828,133414,80048,53365
T-00055,2025-12-05,311617,155808,93485,62323
T-00055,2025-12-18,342163,171081,102649,68432
T-00055,2025-12-31,249974,124987,74992,49994
T-00056,2025-01-01,308345,154172,92503,61669
T-00056,2025-01-14,288359,144179,86507,57671
T-00056,2025-01-27,337398,168699,101219,67479
T-00056,2025-02-09,257042,128521,77112,51408
T-00056,2025-02-22,350307,175153,105092,70061
T-00056,2025-03-07,301558,150779,90467,60311
T-00056,2025-03-20,259481,129740,77844,51896
T-00056,2025-04-02,299342,149671,89802,59868
T-00056,2025-04-15,337177,168588,101153,67435
T-00056,2025-04-28,365202,182601,109560,73040
T-00056,2025-05-11,288538,144269,86561,57707
T-00056,2025-05-24,285124,142562,85537,57024
T-00056,2025-06-06,186794,93397,56038,37358
T-00056,2025-06-19,313109,156554,93932,62621
T-00056,2025-07-02,249933,124966,74980,49986
T-00056,2025-07-15,255735,127867,76720,51147
T-00056,2025-07-28,348837,174418,104651,69767
T-00056,2025-08-10,256074,128037,76822,51214
T-00056,2025-08-23,252148,126074,75644,50429
T-00056,2025-09-05,345443,172721,103632,69088
T-00056,2025-09-18,314166,157083,94249,62833
T-00056,2025-10-01,376725,188362,113017,75345
T-00056,2025-10-14,245170,122585,73551,49034
T-00056,2025-10-27,391246,195623,117373,78249
T-00056,2025-11-09,281842,140921,84552,56368
T-00056,2025-11-22,295590,147795,88677,59118
T-00056,2025-12-05,348147,174073,104444,69629
T-00056,2025-12-18,306767,153383,92030,61353
T-00056,2025-12-31,228761,114380,68628,45752
T-00057,2025-01-01,448716,224358,134615,89743
T-00057,2025-01-18,462790,231395,138837,92558
T-00057,2025-02-04,393815,196907,118144,78763
T-00057,2025-02-21,491212,245606,147363,98242
T-00057,2025-03-10,535021,267510,160506,107004
T-00057,2025-03-27,522693,261346,156808,104538
T-00057,2025-04-13,343494,171747,103048,68698
T-00057,2025-04-30,464580,232290,139374,92916
T-00057,2025-05-17,416274,208137,124882,83254
T-00057,2025-06-03,511704,255852,153511,102340
T-00057,2025-06-20,537524,268762,161257,107504
T-00057,2025-07-07,535069,267534,160520,107013
T-00057,2025-07-24,398343,199171,119502,79668
T-00057,2025-08-10,459754,229877,137926,91950
T-00057,2025-08-27,393521,196760,118056,78704
T-00057,2025-09-13,437091,218545,131127,87418
T-00057,2025-09-30,461689,230844,138506,92337
T-00057,2025-10-17,322660,161330,96798,64532
T-00057,2025-11-03,344167,172083,103250,68833
T-00057,2025-11-20,558571,279285,167571,111714
T-00057,2025-12-07,443518,221759,133055,88703
T-00057,2025-12-24,440493,220246,132147,88098
T-00058,2025-01-01,207638,103819,62291,41527
T-00058,2025-01-19,321583,160791,96474,64316
T-00058,2025-02-06,242381,121190,72714,48476
T-00058,2025-02-24,272201,136100,81660,54440
T-00058,2025-03-14,335163,167581,100549,67032
T-00058,2025-04-01,261067,130533,78320,52213
T-00058,2025-04-19,231598,115799,69479,46319
T-00058,2025-05-07,255965,127982,76789,51193
T-00058,2025-05-25,258277,129138,77483,51655
T-00058,2025-06-12,250192,125096,75057,50038
T-00058,2025-06-30,327857,163928,98357,65571
T-00058,2025-07-18,272187,136093,81656,54437
T-00058,2025-08-05,339201,169600,101760,67840
T-00058,2025-08-23,274622,137311,82386,54924
T-00058,2025-09-10,249248,124624,74774,49849
T-00058,2025-09-28,156901,78450,47070,31380
T-00058,2025-10-16,244557,122278,73367,48911
T-00058,2025-11-03,227386,113693,68215,45477
T-00058,2025-11-21,328579,164289,98573,65715
T-00058,2025-12-09,232123,116061,69636,46424
T-00058,2025-12-27,260886,130443,78265,52177
T-00059,2025-01-01,390961,195480,117288,78192
T-00059,2025-01-13,440814,220407,132244,88162
T-00059,2025-01-25,515980,257990,154794,103196
T-00059,2025-02-06,355795,177897,106738,71159
T-00059,2025-02-18,562401,281200,168720,112480
T-00059,2025-03-02,585724,292862,175717,117144
T-00059,2025-03-14,565121,282560,169536,113024
T-00059,2025-03-26,582937,291468,174881,116587
T-00059,2025-04-07,477876,238938,143362,95575
T-00059,2025-04-19,549677,274838,164903,109935
T-00059,2025-05-01,392148,196074,117644,78429
T-00059,2025-05-13,391275,195637,117382,78255
T-00059,2025-05-25,495586,247793,148676,99117
T-00059,2025-06-06,495256,247628,148576,99051
T-00059,2025-06-18,535590,267795,160677,107118
T-00059,2025-06-30,476887,238443,143066,95377
T-00059,2025-07-12,456794,228397,137038,91358
T-00059,2025-07-24,450251,225125,135075,90050
T-00059,2025-08-05,393688,196844,118106,78737
T-00059,2025-08-17,444215,222107,133264,88843
T-00059,2025-08-29,634353,317176,190306,126870
T-00059,2025-09-10,457624,228812,137287,91524
T-00059,2025-09-22,399762,199881,119928,79952
T-00059,2025-10-04,623027,311513,186908,124605
T-00059,2025-10-16,559461,279730,167838,111892
T-00059,2025-10-28,497752,248876,149325,99550
T-00059,2025-11-09,455039,227519,136511,91007
T-00059,2025-11-21,451931,225965,135579,90386
T-00059,2025-12-03,478350,239175,143505,95670
T-00059,2025-12-15,488801,244400,146640,97760
T-00059,2025-12-27,432837,216418,129851,86567
T-00060,2025-01-01,511028,255514,153308,102205
T-00060,2025-01-13,433068,216534,129920,86613
T-00060,2025-01-25,764633,382316,229390,152926
T-00060,2025-02-06,385832,192916,115749,77166
T-00060,2025-02-18,598693,299346,179608,119738
T-00060,2025-03-02,537043,268521,161113,107408
T-00060,2025-03-14,778292,389146,233487,155658
T-00060,2025-03-26,545212,272606,163563,109042
T-00060,2025-04-07,601949,300974,180584,120389
T-00060,2025-04-19,680114,340057,204034,136022
T-00060,2025-05-01,681566,340783,204470,136313
T-00060,2025-05-13,816742,408371,245022,163348
T-00060,2025-05-25,628433,314216,188530,125686
T-00060,2025-06-06,599133,299566,179740,119826
T-00060,2025-06-18,573436,286718,172030,114687
T-00060,2025-06-30,637861,318930,191358,127572
T-00060,2025-07-12,502684,251342,150805,100536
T-00060,2025-07-24,627207,313603,188162,125441
T-00060,2025-08-05,680497,340248,204149,136099
T-00060,2025-08-17,748916,374458,224675,149783
T-00060,2025-08-29,795558,397779,238667,159111
T-00060,2025-09-10,674281,337140,202284,134856
T-00060,2025-09-22,557461,278730,167238,111492
T-00060,2025-10-04,754490,377245,226347,150898
T-00060,2025-10-16,680735,340367,204220,136147
T-00060,2025-10-28,396263,198131,118879,79252
T-00060,2025-11-09,787689,393844,236306,157537
T-00060,2025-11-21,521540,260770,156462,104308
T-00060,2025-12-03,829347,414673,248804,165869
T-00060,2025-12-15,533178,266589,159953,106635
T-00060,2025-12-27,809388,404694,242816,161877
T-00061,2025-01-01,676341,338170,202902,135268
T-00061,2025-01-11,902976,451488,270893,180595
T-00061,2025-01-21,851307,425653,255392,170261
T-00061,2025-01-31,603281,301640,180984,120656
T-00061,2025-02-10,670474,335237,201142,134094
T-00061,2025-02-20,836525,418262,250957,167305
T-00061,2025-03-02,777623,388811,233287,155524
T-00061,2025-03-12,828847,414423,248654,165769
T-00061,2025-03-22,757802,378901,227340,151560
T-00061,2025-04-01,838127,419063,251438,167625
T-00061,2025-04-11,683308,341654,204992,136661
T-00061,2025-04-21,525432,262716,157629,105086
T-00061,2025-05-01,945815,472907,283744,189163
T-00061,2025-05-11,497379,248689,149213,99475
T-00061,2025-05-21,753007,376503,225902,150601
T-00061,2025-05-31,675342,337671,202602,135068
T-00061,2025-06-10,553115,276557,165934,110623
T-00061,2025-06-20,609015,304507,182704,121803
T-00061,2025-06-30,810102,405051,243030,162020
T-00061,2025-07-10,692323,346161,207697,138464
T-00061,2025-07-20,710606,355303,213181,142121
T-00061,2025-07-30,710118,355059,213035,142023
T-00061,2025-08-09,656344,328172,196903,131268
T-00061,2025-08-19,822199,411099,246659,164439
T-00061,2025-08-29,706997,353498,212099,141399
T-00061,2025-09-08,716570,358285,214971,143314
T-00061,2025-09-18,621224,310612,186367,124244
T-00061,2025-09-28,602975,301487,180892,120595
T-00061,2025-10-08,905957,452978,271787,181191
T-00061,2025-10-18,884893,442446,265468,176978
T-00061,2025-10-28,560980,280490,168294,112196
T-00061,2025-11-07,553704,276852,166111,110740
T-00061,2025-11-17,592387,296193,177716,118477
T-00061,2025-11-27,646168,323084,193850,129233
T-00061,2025-12-07,797096,398548,239128,159419
T-00061,2025-12-17,924389,462194,277316,184877
T-00061,2025-12-27,816763,408381,245029,163352
T-00062,2025-01-01,587155,293577,176146,117431
T-00062,2025-01-08,427850,213925,128355,85570
T-00062,2025-01-15,526261,263130,157878,105252
T-00062,2025-01-22,483905,241952,145171,96781
T-00062,2025-01-29,446958,223479,134087,89391
T-00062,2025-02-05,655043,327521,196513,131008
T-00062,2025-02-12,559777,279888,167933,111955
T-00062,2025-02-19,441563,220781,132469,88312
T-00062,2025-02-26,582311,291155,174693,116462
T-00062,2025-03-05,399579,199789,119873,79915
T-00062,2025-03-12,503557,251778,151067,100711
T-00062,2025-03-19,509369,254684,152810,101873
T-00062,2025-03-26,530745,265372,159223,106149
T-00062,2025-04-02,553068,276534,165920,110613
T-00062,2025-04-09,426916,213458,128075,85383
T-00062,2025-04-16,479645,239822,143893,95929
T-00062,2025-04-23,568232,284116,170469,113646
T-00062,2025-04-30,397829,198914,119348,79565
T-00062,2025-05-07,352336,176168,105700,70467
T-00062,2025-05-14,504527,252263,151358,100905
T-00062,2025-05-21,429765,214882,128929,85953
T-00062,2025-05-28,438300,219150,131490,87660
T-00062,2025-06-04,385058,192529,115517,77011
T-00062,2025-06-11,453448,226724,136034,90689
T-00062,2025-06-18,453333,226666,136000,90666
T-00062,2025-06-25,483266,241633,144980,96653
T-00062,2025-07-02,532679,266339,159803,106535
T-00062,2025-07-09,521051,260525,156315,104210
T-00062,2025-07-16,528810,264405,158643,105762
T-00062,2025-07-23,491701,245850,147510,98340
T-00062,2025-07-30,463655,231827,139096,92731
T-00062,2025-08-06,487279,243639,146183,97455
T-00062,2025-08-13,498369,249184,149510,99673
T-00062,2025-08-20,440053,220026,132015,88010
T-00062,2025-08-27,520438,260219,156131,104087
T-00062,2025-09-03,516987,258493,155096,103397
T-00062,2025-09-10,468600,234300,140580,93720
T-00062,2025-09-17,531665,265832,159499,106333
T-00062,2025-09-24,534424,267212,160327,106884
T-00062,2025-10-01,438952,219476,131685,87790
T-00062,2025-10-08,528365,264182,158509,105673
T-00062,2025-10-15,501539,250769,150461,100307
T-00062,2025-10-22,513060,256530,153918,102612
T-00062,2025-10-29,667271,333635,200181,133454
T-00062,2025-11-05,446285,223142,133885,89257
T-00062,2025-11-12,529057,264528,158717,105811
T-00062,2025-11-19,590634,295317,177190,118126
T-00062,2025-11-26,406471,203235,121941,81294
T-00062,2025-12-03,545370,272685,163611,109074
T-00062,2025-12-10,490317,245158,147095,98063
T-00062,2025-12-17,578363,289181,173509,115672
T-00062,2025-12-24,566554,283277,169966,113310
T-00062,2025-12-31,562634,281317,168790,112526
T-00063,2025-01-01,774412,387206,232323,154882
T-00063,2025-01-13,790586,395293,237175,158117
T-00063,2025-01-25,921787,460893,276536,184357
T-00063,2025-02-06,650677,325338,195203,130135
T-00063,2025-02-18,735838,367919,220751,147167
T-00063,2025-03-02,926186,463093,277856,185237
T-00063,2025-03-14,682232,341116,204669,136446
T-00063,2025-03-26,813058,406529,243917,162611
T-00063,2025-04-07,764203,382101,229261,152840
T-00063,2025-04-19,880469,440234,264140,176093
T-00063,2025-05-01,906029,453014,271808,181205
T-00063,2025-05-13,884308,442154,265292,176861
T-00063,2025-05-25,714934,357467,214480,142986
T-00063,2025-06-06,891455,445727,267436,178291
T-00063,2025-06-18,906944,453472,272083,181388
T-00063,2025-06-30,674515,337257,202354,134903
T-00063,2025-07-12,765534,382767,229660,153106
T-00063,2025-07-24,720468,360234,216140,144093
T-00063,2025-08-05,940613,470306,282184,188122
T-00063,2025-08-17,786627,393313,235988,157325
T-00063,2025-08-29,627654,313827,188296,125530
T-00063,2025-09-10,531846,265923,159553,106369
T-00063,2025-09-22,763448,381724,229034,152689
T-00063,2025-10-04,1052718,526359,315815,210543
T-00063,2025-10-16,769526,384763,230858,153905
T-00063,2025-10-28,898781,449390,269634,179756
T-00063,2025-11-09,589859,294929,176957,117971
T-00063,2025-11-21,709035,354517,212710,141807
T-00063,2025-12-03,840283,420141,252084,168056
T-00063,2025-12-15,641275,320637,192382,128255
T-00063,2025-12-27,882645,441322,264793,176529
T-00064,2025-01-01,697113,348556,209134,139422
T-00064,2025-01-21,813320,406660,243996,162664
T-00064,2025-02-10,741332,370666,222399,148266
T-00064,2025-03-02,751752,375876,225525,150350
T-00064,2025-03-22,858240,429120,257472,171648
T-00064,2025-04-11,816066,408033,244819,163213
T-00064,2025-05-01,536058,268029,160817,107211
T-00064,2025-05-21,966605,483302,289981,193321
T-00064,2025-06-10,726040,363020,217812,145208
T-00064,2025-06-30,742481,371240,222744,148496
T-00064,2025-07-20,560910,280455,168273,112182
T-00064,2025-08-09,829116,414558,248734,165823
T-00064,2025-08-29,834456,417228,250336,166891
T-00064,2025-09-18,894299,447149,268289,178859
T-00064,2025-10-08,798103,399051,239430,159620
T-00064,2025-10-28,951638,475819,285491,190327
T-00064,2025-11-17,915617,457808,274685,183123
T-00064,2025-12-07,702628,351314,210788,140525
T-00064,2025-12-27,852302,426151,255690,170460
T-00065,2025-01-01,448252,224126,134475,89650
T-00065,2025-01-08,504123,252061,151236,100824
T-00065,2025-01-15,610021,305010,183006,122004
T-00065,2025-01-22,604065,302032,181219,120813
T-00065,2025-01-29,521353,260676,156405,104270
T-00065,2025-02-05,509333,254666,152800,101866
T-00065,2025-02-12,566963,283481,170089,113392
T-00065,2025-02-19,647326,323663,194197,129465
T-00065,2025-02-26,634784,317392,190435,126956
T-00065,2025-03-05,738813,369406,221644,147762
T-00065,2025-03-12,579769,289884,173930,115953
T-00065,2025-03-19,641842,320921,192552,128368
T-00065,2025-03-26,618730,309365,185619,123746
T-00065,2025-04-02,587815,293907,176344,117563
T-00065,2025-04-09,637661,318830,191298,127532
T-00065,2025-04-16,525915,262957,157774,105183
T-00065,2025-04-23,489282,244641,146784,97856
T-00065,2025-04-30,469654,234827,140896,93930
T-00065,2025-05-07,632782,316391,189834,126556
T-00065,2025-05-14,535238,267619,160571,107047
T-00065,2025-05-21,621217,310608,186365,124243
T-00065,2025-05-28,435519,217759,130655,87103
T-00065,2025-06-04,693161,346580,207948,138632
T-00065,2025-06-11,525868,262934,157760,105173
T-00065,2025-06-18,538602,269301,161580,107720
T-00065,2025-06-25,627054,313527,188116,125410
T-00065,2025-07-02,451779,225889,135533,90355
T-00065,2025-07-09,582512,291256,174753,116502
T-00065,2025-07-16,581135,290567,174340,116227
T-00065,2025-07-23,508240,254120,152472,101648
T-00065,2025-07-30,642963,321481,192889,128592
T-00065,2025-08-06,613838,306919,184151,122767
T-00065,2025-08-13,555880,277940,166764,111176
T-00065,2025-08-20,726618,363309,217985,145323
T-00065,2025-08-27,663196,331598,198959,132639
T-00065,2025-09-03,727561,363780,218268,145512
T-00065,2025-09-10,599226,299613,179767,119845
T-00065,2025-09-17,569026,284513,170708,113805
T-00065,2025-09-24,486090,243045,145827,97218
T-00065,2025-10-01,528069,264034,158420,105613
T-00065,2025-10-08,732730,366365,219819,146546
T-00065,2025-10-15,653204,326602,195961,130640
T-00065,2025-10-22,589234,294617,176770,117846
T-00065,2025-10-29,561052,280526,168315,112210
T-00065,2025-11-05,708743,354371,212622,141748
T-00065,2025-11-12,490839,245419,147251,98167
T-00065,2025-11-19,694776,347388,208433,138955
T-00065,2025-11-26,719122,359561,215736,143824
T-00065,2025-12-03,604100,302050,181230,120820
T-00065,2025-12-10,485146,242573,145544,97029
T-00065,2025-12-17,663761,331880,199128,132752
T-00065,2025-12-24,738145,369072,221443,147629
T-00065,2025-12-31,584117,292058,175235,116823
T-00066,2025-01-01,645021,322510,193506,129004
T-00066,2025-01-17,718543,359271,215563,143708
T-00066,2025-02-02,640656,320328,192196,128131
T-00066,2025-02-18,581855,290927,174556,116371
T-00066,2025-03-06,623186,311593,186955,124637
T-00066,2025-03-22,691632,345816,207489,138326
T-00066,2025-04-07,673848,336924,202154,134769
T-00066,2025-04-23,522368,261184,156710,104473
T-00066,2025-05-09,551360,275680,165408,110272
T-00066,2025-05-25,586802,293401,176040,117360
T-00066,2025-06-10,754051,377025,226215,150810
T-00066,2025-06-26,640568,320284,192170,128113
T-00066,2025-07-12,677378,338689,203213,135475
T-00066,2025-07-28,571858,285929,171557,114371
T-00066,2025-08-13,713092,356546,213927,142618
T-00066,2025-08-29,643949,321974,193184,128789
T-00066,2025-09-14,744111,372055,223233,148822
T-00066,2025-09-30,717674,358837,215302,143534
T-00066,2025-10-16,621087,310543,186326,124217
T-00066,2025-11-01,797951,398975,239385,159590
T-00066,2025-11-17,702504,351252,210751,140500
T-00066,2025-12-03,604944,302472,181483,120988
T-00066,2025-12-19,825237,412618,247571,165047
T-00067,2025-01-01,840980,420490,252294,168196
T-00067,2025-01-08,644298,322149,193289,128859
T-00067,2025-01-15,534137,267068,160241,106827
T-00067,2025-01-22,736498,368249,220949,147299
T-00067,2025-01-29,533279,266639,159983,106655
T-00067,2025-02-05,699192,349596,209757,139838
T-00067,2025-02-12,591196,295598,177358,118239
T-00067,2025-02-19,524774,262387,157432,104954
T-00067,2025-02-26,668120,334060,200436,133624
T-00067,2025-03-05,732681,366340,219804,146536
T-00067,2025-03-12,670966,335483,201289,134193
T-00067,2025-03-19,865426,432713,259627,173085
T-00067,2025-03-26,641820,320910,192546,128364
T-00067,2025-04-02,513345,256672,154003,102669
T-00067,2025-04-09,642839,321419,192851,128567
T-00067,2025-04-16,774518,387259,232355,154903
T-00067,2025-04-23,557235,278617,167170,111447
T-00067,2025-04-30,694492,347246,208347,138898
T-00067,2025-05-07,832171,416085,249651,166434
T-00067,2025-05-14,767126,383563,230137,153425
T-00067,2025-05-21,683101,341550,204930,136620
T-00067,2025-05-28,716433,358216,214929,143286
T-00067,2025-06-04,541656,270828,162496,108331
T-00067,2025-06-11,641514,320757,192454,128302
T-00067,2025-06-18,715502,357751,214650,143100
T-00067,2025-06-25,801929,400964,240578,160385
T-00067,2025-07-02,434264,217132,130279,86852
T-00067,2025-07-09,635138,317569,190541,127027
T-00067,2025-07-16,731596,365798,219478,146319
T-00067,2025-07-23,720482,360241,216144,144096
T-00067,2025-07-30,547114,273557,164134,109422
T-00067,2025-08-06,729328,364664,218798,145865
T-00067,2025-08-13,898795,449397,269638,179759
T-00067,2025-08-20,734935,367467,220480,146987
T-00067,2025-08-27,614913,307456,184474,122982
T-00067,2025-09-03,667561,333780,200268,133512
T-00067,2025-09-10,790414,395207,237124,158082
T-00067,2025-09-17,695930,347965,208779,139186
T-00067,2025-09-24,868974,434487,260692,173794
T-00067,2025-10-01,682007,341003,204602,136401
T-00067,2025-10-08,615234,307617,184570,123046
T-00067,2025-10-15,713874,356937,214162,142774
T-00067,2025-10-22,485106,242553,145531,97021
T-00067,2025-10-29,881651,440825,264495,176330
T-00067,2025-11-05,636664,318332,190999,127332
T-00067,2025-11-12,565064,282532,169519,113012
T-00067,2025-11-19,685804,342902,205741,137160
T-00067,2025-11-26,713118,356559,213935,142623
T-00067,2025-12-03,728408,364204,218522,145681
T-00067,2025-12-10,823973,411986,247192,164794
T-00067,2025-12-17,570407,285203,171122,114081
T-00067,2025-12-24,815368,407684,244610,163073
T-00067,2025-12-31,997091,498545,299127,199418
T-00068,2025-01-01,332590,166295,99777,66518
T-00068,2025-01-22,275074,137537,82522,55014
T-00068,2025-02-12,515406,257703,154622,103081
T-00068,2025-03-05,298649,149324,89594,59729
T-00068,2025-03-26,445065,222532,133519,89013
T-00068,2025-04-16,401707,200853,120512,80341
T-00068,2025-05-07,498602,249301,149580,99720
T-00068,2025-05-28,348190,174095,104457,69638
T-00068,2025-06-18,428357,214178,128507,85671
T-00068,2025-07-09,435554,217777,130666,87110
T-00068,2025-07-30,370703,185351,111211,74140
T-00068,2025-08-20,401357,200678,120407,80271
T-00068,2025-09-10,411920,205960,123576,82384
T-00068,2025-10-01,365252,182626,109575,73050
T-00068,2025-10-22,368938,184469,110681,73787
T-00068,2025-11-12,530196,265098,159058,106039
T-00068,2025-12-03,447015,223507,134104,89403
T-00068,2025-12-24,380905,190452,114271,76181
T-00069,2025-01-01,591994,295997,177598,118398
T-00069,2025-01-15,690116,345058,207035,138023
T-00069,2025-01-29,485140,242570,145542,97028
T-00069,2025-02-12,353669,176834,106100,70733
T-00069,2025-02-26,704399,352199,211319,140879
T-00069,2025-03-12,595532,297766,178659,119106
T-00069,2025-03-26,552346,276173,165704,110469
T-00069,2025-04-09,686767,343383,206030,137353
T-00069,2025-04-23,643687,321843,193106,128737
T-00069,2025-05-07,577644,288822,173293,115528
T-00069,2025-05-21,876074,438037,262822,175214
T-00069,2025-06-04,652341,326170,195702,130468
T-00069,2025-06-18,632747,316373,189824,126549
T-00069,2025-07-02,634003,317001,190201,126800
T-00069,2025-07-16,635067,317533,190520,127013
T-00069,2025-07-30,657453,328726,197236,131490
T-00069,2025-08-13,594100,297050,178230,118820
T-00069,2025-08-27,641804,320902,192541,128360
T-00069,2025-09-10,645431,322715,193629,129086
T-00069,2025-09-24,557521,278760,167256,111504
T-00069,2025-10-08,643465,321732,193039,128693
T-00069,2025-10-22,713388,356694,214016,142677
T-00069,2025-11-05,550883,275441,165264,110176
T-00069,2025-11-19,602610,301305,180783,120522
T-00069,2025-12-03,626454,313227,187936,125290
T-00069,2025-12-17,430510,215255,129153,86102
T-00069,2025-12-31,587760,293880,176328,117552
T-00070,2025-01-01,716162,358081,214848,143232
T-00070,2025-01-17,818677,409338,245603,163735
T-00070,2025-02-02,782625,391312,234787,156525
T-00070,2025-02-18,738325,369162,221497,147665
T-00070,2025-03-06,615999,307999,184799,123199
T-00070,2025-03-22,793351,396675,238005,158670
T-00070,2025-04-07,675734,337867,202720,135146
T-00070,2025-04-23,552765,276382,165829,110553
T-00070,2025-05-09,596131,298065,178839,119226
T-00070,2025-05-25,661090,330545,198327,132218
T-00070,2025-06-10,577596,288798,173278,115519
T-00070,2025-06-26,647855,323927,194356,129571
T-00070,2025-07-12,625134,312567,187540,125026
T-00070,2025-07-28,634345,317172,190303,126869
T-00070,2025-08-13,766425,383212,229927,153285
T-00070,2025-08-29,806917,403458,242075,161383
T-00070,2025-09-14,813867,406933,244160,162773
T-00070,2025-09-30,630191,315095,189057,126038
T-00070,2025-10-16,551994,275997,165598,110398
T-00070,2025-11-01,640529,320264,192158,128105
T-00070,2025-11-17,674365,337182,202309,134873
T-00070,2025-12-03,546529,273264,163958,109305
T-00070,2025-12-19,830454,415227,249136,166090
T-00071,2025-01-01,818970,409485,245691,163794
T-00071,2025-01-14,656225,328112,196867,131245
T-00071,2025-01-27,781154,390577,234346,156230
T-00071,2025-02-09,617796,308898,185339,123559
T-00071,2025-02-22,689255,344627,206776,137851
T-00071,2025-03-07,656416,328208,196924,131283
T-00071,2025-03-20,817214,408607,245164,163442
T-00071,2025-04-02,693520,346760,208056,138704
T-00071,2025-04-15,506539,253269,151961,101307
T-00071,2025-04-28,694216,347108,208264,138843
T-00071,2025-05-11,605345,302672,181603,121069
T-00071,2025-05-24,650056,325028,195016,130011
T-00071,2025-06-06,664473,332236,199341,132894
T-00071,2025-06-19,753432,376716,226029,150686
