terminal_id,tarih,ariza_kodu
T-00079,2025-05-29,CARD_JAM
T-00079,2025-05-31,NETWORK_DOWN
T-00079,2025-06-03,DISPENSER_FAIL
T-00079,2025-06-04,DISPENSER_FAIL
T-00079,2025-06-05,CCDM_JAM
T-00079,2025-06-07,NETWORK_DOWN
T-00079,2025-06-10,NETWORK_DOWN
T-00079,2025-06-15,DISPENSER_FAIL
T-00079,2025-06-17,EPP_FAIL
T-00079,2025-06-18,EPP_FAIL
T-00079,2025-06-19,DISPENSER_FAIL
T-00079,2025-06-20,PRINTER_ERROR
T-00079,2025-06-23,NETWORK_DOWN
T-00079,2025-06-25,CCDM_JAM
T-00079,2025-06-29,EPP_FAIL
T-00079,2025-07-04,PRINTER_ERROR
T-00079,2025-07-12,DISPENSER_FAIL
T-00079,2025-07-19,PRINTER_ERROR
T-00079,2025-07-21,NETWORK_DOWN
T-00079,2025-07-24,PRINTER_ERROR
T-00079,2025-07-25,NETWORK_DOWN
T-00079,2025-07-27,CCDM_JAM
T-00079,2025-07-28,PRINTER_ERROR
T-00079,2025-07-29,CCDM_JAM
T-00079,2025-07-30,NETWORK_DOWN
T-00079,2025-08-04,CCDM_JAM
T-00079,2025-08-05,EPP_FAIL
T-00079,2025-08-07,CCDM_JAM
T-00079,2025-08-10,CARD_JAM
T-00079,2025-08-12,CCDM_JAM
T-00079,2025-08-22,CCDM_JAM
T-00079,2025-08-24,EPP_FAIL
T-00079,2025-08-27,CARD_JAM
T-00079,2025-09-03,DISPENSER_FAIL
T-00079,2025-09-07,EPP_FAIL
T-00079,2025-09-10,CCDM_JAM
T-00079,2025-09-11,CCDM_JAM
T-00079,2025-09-14,PRINTER_ERROR
T-00079,2025-09-19,EPP_FAIL
T-00079,2025-09-24,DISPENSER_FAIL
T-00079,2025-09-30,EPP_FAIL
T-00079,2025-10-02,EPP_FAIL
T-00079,2025-10-07,NETWORK_DOWN
T-00079,2025-10-12,EPP_FAIL
T-00079,2025-10-25,NETWORK_DOWN
T-00079,2025-10-30,CARD_JAM
T-00079,2025-11-01,PRINTER_ERROR
T-00079,2025-11-03,EPP_FAIL
T-00079,2025-11-08,DISPENSER_FAIL
T-00079,2025-11-14,CARD_JAM
T-00079,2025-11-16,PRINTER_ERROR
T-00079,2025-11-17,PRINTER_ERROR
T-00079,2025-11-18,CCDM_JAM
T-00079,2025-11-23,EPP_FAIL
T-00079,2025-11-29,NETWORK_DOWN
T-00079,2025-12-01,NETWORK_DOWN
T-00079,2025-12-04,NETWORK_DOWN
T-00079,2025-12-17,DISPENSER_FAIL
T-00079,2025-12-22,NETWORK_DOWN
T-00079,2025-12-25,CCDM_JAM
T-00080,2025-01-06,CARD_JAM
T-00080,2025-01-16,PRINTER_ERROR
T-00080,2025-02-01,PRINTER_ERROR
T-00080,2025-02-04,EPP_FAIL
T-00080,2025-02-09,CARD_JAM
T-00080,2025-02-12,DISPENSER_FAIL
T-00080,2025-02-15,CARD_JAM
T-00080,2025-02-27,CCDM_JAM
T-00080,2025-03-03,EPP_FAIL
T-00080,2025-03-11,DISPENSER_FAIL
T-00080,2025-03-12,DISPENSER_FAIL
T-00080,2025-03-13,DISPENSER_FAIL
T-00080,2025-03-15,NETWORK_DOWN
T-00080,2025-03-16,CCDM_JAM
T-00080,2025-03-30,EPP_FAIL
T-00080,2025-04-07,NETWORK_DOWN
T-00080,2025-04-11,CCDM_JAM
T-00080,2025-04-14,EPP_FAIL
T-00080,2025-04-15,CARD_JAM
T-00080,2025-04-21,EPP_FAIL
T-00080,2025-04-25,DISPENSER_FAIL
T-00080,2025-04-29,CCDM_JAM
T-00080,2025-05-01,NETWORK_DOWN
T-00080,2025-05-02,CCDM_JAM
T-00080,2025-05-04,CCDM_JAM
T-00080,2025-05-06,PRINTER_ERROR
T-00080,2025-05-08,DISPENSER_FAIL
T-00080,2025-05-13,CCDM_JAM
T-00080,2025-05-18,DISPENSER_FAIL
T-00080,2025-05-19,CCDM_JAM
T-00080,2025-05-26,CCDM_JAM
T-00080,2025-05-28,CCDM_JAM
T-00080,2025-06-01,DISPENSER_FAIL
T-00080,2025-06-03,EPP_FAIL
T-00080,2025-06-08,DISPENSER_FAIL
T-00080,2025-06-11,DISPENSER_FAIL
T-00080,2025-06-12,EPP_FAIL
T-00080,2025-06-21,NETWORK_DOWN
T-00080,2025-07-04,NETWORK_DOWN
T-00080,2025-07-07,EPP_FAIL
T-00080,2025-07-09,NETWORK_DOWN
T-00080,2025-07-13,PRINTER_ERROR
T-00080,2025-07-17,PRINTER_ERROR
T-00080,2025-07-27,NETWORK_DOWN
T-00080,2025-07-29,NETWORK_DOWN
T-00080,2025-08-02,DISPENSER_FAIL
T-00080,2025-08-04,CARD_JAM
T-00080,2025-08-09,NETWORK_DOWN
T-00080,2025-08-13,PRINTER_ERROR
T-00080,2025-08-22,CARD_JAM
T-00080,2025-08-27,CCDM_JAM
T-00080,2025-08-30,PRINTER_ERROR
T-00080,2025-08-31,NETWORK_DOWN
T-00080,2025-09-02,DISPENSER_FAIL
T-00080,2025-09-23,DISPENSER_FAIL
T-00080,2025-09-25,CCDM_JAM
T-00080,2025-09-27,CCDM_JAM
T-00080,2025-09-29,DISPENSER_FAIL
T-00080,2025-09-30,PRINTER_ERROR
T-00080,2025-10-01,NETWORK_DOWN
T-00080,2025-10-04,CCDM_JAM
T-00080,2025-10-07,CARD_JAM
T-00080,2025-10-14,DISPENSER_FAIL
T-00080,2025-10-18,CARD_JAM
T-00080,2025-10-22,PRINTER_ERROR
T-00080,2025-10-29,CCDM_JAM
T-00080,2025-11-02,EPP_FAIL
T-00080,2025-11-03,CARD_JAM
T-00080,2025-11-10,CARD_JAM
T-00080,2025-11-19,EPP_FAIL
T-00080,2025-11-21,EPP_FAIL
T-00080,2025-11-23,CARD_JAM
T-00080,2025-12-01,CARD_JAM
T-00080,2025-12-02,NETWORK_DOWN
T-00080,2025-12-03,DISPENSER_FAIL
T-00080,2025-12-04,CCDM_JAM
T-00080,2025-12-08,CCDM_JAM
T-00080,2025-12-13,CCDM_JAM
T-00080,2025-12-14,PRINTER_ERROR
T-00080,2025-12-18,PRINTER_ERROR
T-00080,2025-12-23,CARD_JAM
T-00080,2025-12-26,DISPENSER_FAIL
T-00081,2025-01-08,CCDM_JAM
T-00081,2025-01-13,CCDM_JAM
T-00081,2025-01-16,DISPENSER_FAIL
T-00081,2025-02-09,PRINTER_ERROR
T-00081,2025-03-16,CARD_JAM
T-00081,2025-04-09,CARD_JAM
T-00081,2025-04-10,NETWORK_DOWN
T-00081,2025-04-29,CCDM_JAM
T-00081,2025-05-01,PRINTER_ERROR
T-00081,2025-05-02,EPP_FAIL
T-00081,2025-05-08,CARD_JAM
T-00081,2025-05-09,NETWORK_DOWN
T-00081,2025-05-15,NETWORK_DOWN
T-00081,2025-05-25,EPP_FAIL
T-00081,2025-07-10,EPP_FAIL
T-00081,2025-07-22,DISPENSER_FAIL
T-00081,2025-07-26,NETWORK_DOWN
T-00081,2025-08-06,DISPENSER_FAIL
T-00081,2025-09-06,EPP_FAIL
T-00081,2025-09-10,EPP_FAIL
T-00081,2025-09-28,NETWORK_DOWN
T-00081,2025-09-30,CARD_JAM
T-00081,2025-10-16,PRINTER_ERROR
T-00081,2025-10-18,EPP_FAIL
T-00081,2025-10-25,EPP_FAIL
T-00081,2025-10-28,CCDM_JAM
T-00081,2025-11-02,EPP_FAIL
T-00081,2025-11-13,EPP_FAIL
T-00081,2025-12-04,PRINTER_ERROR
T-00081,2025-12-05,DISPENSER_FAIL
T-00081,2025-12-09,NETWORK_DOWN
T-00081,2025-12-21,PRINTER_ERROR
T-00081,2025-12-22,NETWORK_DOWN
T-00082,2025-01-04,EPP_FAIL
T-00082,2025-01-12,CARD_JAM
T-00082,2025-01-15,PRINTER_ERROR
T-00082,2025-01-26,NETWORK_DOWN
T-00082,2025-02-09,CARD_JAM
T-00082,2025-02-13,CARD_JAM
T-00082,2025-02-15,CARD_JAM
T-00082,2025-02-22,EPP_FAIL
T-00082,2025-03-09,CCDM_JAM
T-00082,2025-03-13,NETWORK_DOWN
T-00082,2025-03-17,CARD_JAM
T-00082,2025-03-20,CCDM_JAM
T-00082,2025-03-31,CARD_JAM
T-00082,2025-04-04,EPP_FAIL
T-00082,2025-04-05,NETWORK_DOWN
T-00082,2025-04-11,EPP_FAIL
T-00082,2025-04-12,PRINTER_ERROR
T-00082,2025-04-13,CARD_JAM
T-00082,2025-04-15,NETWORK_DOWN
T-00082,2025-04-28,EPP_FAIL
T-00082,2025-05-02,NETWORK_DOWN
T-00082,2025-05-16,PRINTER_ERROR
T-00082,2025-05-18,PRINTER_ERROR
T-00082,2025-05-25,DISPENSER_FAIL
T-00082,2025-05-29,NETWORK_DOWN
T-00082,2025-06-22,EPP_FAIL
T-00082,2025-06-26,CCDM_JAM
T-00082,2025-06-30,EPP_FAIL
T-00082,2025-07-03,DISPENSER_FAIL
T-00082,2025-07-04,EPP_FAIL
T-00082,2025-07-11,PRINTER_ERROR
T-00082,2025-07-13,CARD_JAM
T-00082,2025-07-15,EPP_FAIL
T-00082,2025-07-17,DISPENSER_FAIL
T-00082,2025-07-24,DISPENSER_FAIL
T-00082,2025-08-03,CCDM_JAM
T-00082,2025-08-20,PRINTER_ERROR
T-00082,2025-08-21,NETWORK_DOWN
T-00082,2025-08-25,CARD_JAM
T-00082,2025-08-29,PRINTER_ERROR
T-00082,2025-08-30,NETWORK_DOWN
T-00082,2025-09-09,CARD_JAM
T-00082,2025-09-10,DISPENSER_FAIL
T-00082,2025-09-22,CARD_JAM
T-00082,2025-09-23,CARD_JAM
T-00082,2025-09-29,EPP_FAIL
T-00082,2025-09-30,CCDM_JAM
T-00082,2025-10-02,NETWORK_DOWN
T-00082,2025-10-07,CCDM_JAM
T-00082,2025-10-20,CCDM_JAM
T-00082,2025-10-28,CARD_JAM
T-00082,2025-10-31,NETWORK_DOWN
T-00082,2025-11-21,DISPENSER_FAIL
T-00082,2025-11-23,CCDM_JAM
T-00082,2025-12-16,CARD_JAM
T-00082,2025-12-20,CCDM_JAM
T-00082,2025-12-21,CARD_JAM
T-00082,2025-12-24,NETWORK_DOWN
T-00082,2025-12-28,CCDM_JAM
T-00082,2025-12-29,DISPENSER_FAIL
T-00082,2025-12-31,EPP_FAIL
T-00083,2025-01-12,CARD_JAM
T-00083,2025-01-19,EPP_FAIL
T-00083,2025-02-10,PRINTER_ERROR
T-00083,2025-03-01,CARD_JAM
T-00083,2025-05-01,CARD_JAM
T-00083,2025-05-19,DISPENSER_FAIL
T-00083,2025-05-24,DISPENSER_FAIL
T-00083,2025-06-19,DISPENSER_FAIL
T-00083,2025-06-30,CCDM_JAM
T-00083,2025-07-19,PRINTER_ERROR
T-00083,2025-08-23,DISPENSER_FAIL
T-00083,2025-09-04,EPP_FAIL
T-00083,2025-10-10,DISPENSER_FAIL
T-00083,2025-10-17,CARD_JAM
T-00083,2025-11-11,NETWORK_DOWN
T-00084,2025-01-09,PRINTER_ERROR
T-00084,2025-01-23,DISPENSER_FAIL
T-00084,2025-01-24,CCDM_JAM
T-00084,2025-01-27,DISPENSER_FAIL
T-00084,2025-01-28,CCDM_JAM
T-00084,2025-01-31,NETWORK_DOWN
T-00084,2025-02-02,CARD_JAM
T-00084,2025-02-07,CARD_JAM
T-00084,2025-02-13,DISPENSER_FAIL
T-00084,2025-02-15,CCDM_JAM
T-00084,2025-02-16,EPP_FAIL
T-00084,2025-02-17,PRINTER_ERROR
T-00084,2025-02-18,CCDM_JAM
T-00084,2025-02-20,CCDM_JAM
T-00084,2025-02-22,EPP_FAIL
T-00084,2025-02-23,CARD_JAM
T-00084,2025-02-27,CCDM_JAM
T-00084,2025-03-01,EPP_FAIL
T-00084,2025-03-03,CCDM_JAM
T-00084,2025-03-07,CCDM_JAM
T-00084,2025-03-08,PRINTER_ERROR
T-00084,2025-03-12,CARD_JAM
T-00084,2025-03-17,DISPENSER_FAIL
T-00084,2025-03-18,CCDM_JAM
T-00084,2025-03-22,CARD_JAM
T-00084,2025-03-26,EPP_FAIL
T-00084,2025-03-30,EPP_FAIL
T-00084,2025-04-03,CCDM_JAM
T-00084,2025-04-08,DISPENSER_FAIL
T-00084,2025-04-09,DISPENSER_FAIL
T-00084,2025-04-12,EPP_FAIL
T-00084,2025-04-14,CCDM_JAM
T-00084,2025-04-16,NETWORK_DOWN
T-00084,2025-04-17,DISPENSER_FAIL
T-00084,2025-04-19,NETWORK_DOWN
T-00084,2025-04-21,DISPENSER_FAIL
T-00084,2025-04-24,EPP_FAIL
T-00084,2025-04-25,CARD_JAM
T-00084,2025-04-27,PRINTER_ERROR
T-00084,2025-04-30,PRINTER_ERROR
T-00084,2025-05-03,DISPENSER_FAIL
T-00084,2025-05-05,CARD_JAM
T-00084,2025-05-09,EPP_FAIL
T-00084,2025-05-10,CCDM_JAM
T-00084,2025-05-11,CARD_JAM
T-00084,2025-05-14,DISPENSER_FAIL
T-00084,2025-05-15,CARD_JAM
T-00084,2025-05-17,DISPENSER_FAIL
T-00084,2025-05-21,CARD_JAM
T-00084,2025-05-28,PRINTER_ERROR
T-00084,2025-05-29,EPP_FAIL
T-00084,2025-06-03,CCDM_JAM
T-00084,2025-06-04,CCDM_JAM
T-00084,2025-06-06,CARD_JAM
T-00084,2025-06-11,DISPENSER_FAIL
T-00084,2025-06-12,EPP_FAIL
T-00084,2025-06-13,NETWORK_DOWN
T-00084,2025-06-14,CCDM_JAM
T-00084,2025-06-15,PRINTER_ERROR
T-00084,2025-06-16,PRINTER_ERROR
T-00084,2025-06-18,PRINTER_ERROR
T-00084,2025-06-20,PRINTER_ERROR
T-00084,2025-06-23,CARD_JAM
T-00084,2025-06-27,CCDM_JAM
T-00084,2025-07-09,CARD_JAM
T-00084,2025-07-16,EPP_FAIL
T-00084,2025-07-18,DISPENSER_FAIL
T-00084,2025-07-20,CCDM_JAM
T-00084,2025-07-22,EPP_FAIL
T-00084,2025-07-23,EPP_FAIL
T-00084,2025-07-24,CARD_JAM
T-00084,2025-07-28,NETWORK_DOWN
T-00084,2025-07-31,CCDM_JAM
T-00084,2025-08-02,DISPENSER_FAIL
T-00084,2025-08-05,CARD_JAM
T-00084,2025-08-10,PRINTER_ERROR
T-00084,2025-08-18,PRINTER_ERROR
T-00084,2025-08-22,DISPENSER_FAIL
T-00084,2025-08-23,DISPENSER_FAIL
T-00084,2025-08-24,EPP_FAIL
T-00084,2025-08-27,CCDM_JAM
T-00084,2025-08-29,PRINTER_ERROR
T-00084,2025-09-08,CARD_JAM
T-00084,2025-09-10,CCDM_JAM
T-00084,2025-09-15,CARD_JAM
T-00084,2025-09-19,EPP_FAIL
T-00084,2025-09-22,PRINTER_ERROR
T-00084,2025-09-26,CARD_JAM
T-00084,2025-09-29,EPP_FAIL
T-00084,2025-09-30,PRINTER_ERROR
T-00084,2025-10-03,PRINTER_ERROR
T-00084,2025-10-09,CARD_JAM
T-00084,2025-10-13,DISPENSER_FAIL
T-00084,2025-10-18,PRINTER_ERROR
T-00084,2025-10-19,NETWORK_DOWN
T-00084,2025-10-20,NETWORK_DOWN
T-00084,2025-10-28,DISPENSER_FAIL
T-00084,2025-10-31,DISPENSER_FAIL
T-00084,2025-11-11,EPP_FAIL
T-00084,2025-11-14,EPP_FAIL
T-00084,2025-11-19,CCDM_JAM
T-00084,2025-11-21,PRINTER_ERROR
T-00084,2025-11-23,DISPENSER_FAIL
T-00084,2025-11-25,CARD_JAM
T-00084,2025-11-27,DISPENSER_FAIL
T-00084,2025-11-29,CARD_JAM
T-00084,2025-11-30,EPP_FAIL
T-00084,2025-12-05,CARD_JAM
T-00084,2025-12-06,PRINTER_ERROR
T-00084,2025-12-07,PRINTER_ERROR
T-00084,2025-12-09,DISPENSER_FAIL
T-00084,2025-12-11,PRINTER_ERROR
T-00084,2025-12-13,CCDM_JAM
T-00084,2025-12-15,NETWORK_DOWN
T-00084,2025-12-16,NETWORK_DOWN
T-00084,2025-12-19,CCDM_JAM
T-00084,2025-12-22,DISPENSER_FAIL
T-00084,2025-12-27,NETWORK_DOWN
T-00084,2025-12-28,CARD_JAM
T-00084,2025-12-29,CARD_JAM
T-00084,2025-12-31,PRINTER_ERROR
T-00085,2025-01-04,CARD_JAM
T-00085,2025-01-13,EPP_FAIL
T-00085,2025-01-15,PRINTER_ERROR
T-00085,2025-01-17,DISPENSER_FAIL
T-00085,2025-01-18,NETWORK_DOWN
T-00085,2025-01-19,PRINTER_ERROR
T-00085,2025-01-24,CARD_JAM
T-00085,2025-01-27,DISPENSER_FAIL
T-00085,2025-01-28,CCDM_JAM
T-00085,2025-01-29,NETWORK_DOWN
T-00085,2025-01-30,PRINTER_ERROR
T-00085,2025-02-01,EPP_FAIL
T-00085,2025-02-13,CARD_JAM
T-00085,2025-02-16,CCDM_JAM
T-00085,2025-02-20,CARD_JAM
T-00085,2025-02-24,CCDM_JAM
T-00085,2025-03-02,CCDM_JAM
T-00085,2025-03-04,CCDM_JAM
T-00085,2025-03-06,CCDM_JAM
T-00085,2025-03-09,EPP_FAIL
T-00085,2025-03-10,CCDM_JAM
T-00085,2025-03-11,PRINTER_ERROR
T-00085,2025-03-13,CARD_JAM
T-00085,2025-03-14,NETWORK_DOWN
T-00085,2025-03-19,EPP_FAIL
T-00085,2025-03-20,EPP_FAIL
T-00085,2025-03-21,CARD_JAM
T-00085,2025-03-23,DISPENSER_FAIL
T-00085,2025-03-25,PRINTER_ERROR
T-00085,2025-03-26,CARD_JAM
T-00085,2025-04-03,CCDM_JAM
T-00085,2025-04-05,PRINTER_ERROR
T-00085,2025-04-07,CARD_JAM
T-00085,2025-04-08,CARD_JAM
T-00085,2025-04-09,CARD_JAM
T-00085,2025-04-10,DISPENSER_FAIL
T-00085,2025-04-13,PRINTER_ERROR
T-00085,2025-04-15,DISPENSER_FAIL
T-00085,2025-04-20,PRINTER_ERROR
T-00085,2025-04-23,CARD_JAM
T-00085,2025-04-26,EPP_FAIL
T-00085,2025-04-27,PRINTER_ERROR
T-00085,2025-05-08,PRINTER_ERROR
T-00085,2025-05-16,CCDM_JAM
T-00085,2025-05-28,NETWORK_DOWN
T-00085,2025-06-05,EPP_FAIL
T-00085,2025-06-06,CCDM_JAM
T-00085,2025-06-08,EPP_FAIL
T-00085,2025-06-12,CCDM_JAM
T-00085,2025-06-15,PRINTER_ERROR
T-00085,2025-06-17,NETWORK_DOWN
T-00085,2025-06-30,CARD_JAM
T-00085,2025-07-07,PRINTER_ERROR
T-00085,2025-07-14,PRINTER_ERROR
T-00085,2025-07-21,DISPENSER_FAIL
T-00085,2025-07-24,EPP_FAIL
T-00085,2025-07-28,PRINTER_ERROR
T-00085,2025-08-02,NETWORK_DOWN
T-00085,2025-08-04,NETWORK_DOWN
T-00085,2025-08-07,CCDM_JAM
T-00085,2025-08-11,CCDM_JAM
T-00085,2025-08-12,PRINTER_ERROR
T-00085,2025-08-17,CARD_JAM
T-00085,2025-08-21,DISPENSER_FAIL
T-00085,2025-08-23,EPP_FAIL
T-00085,2025-09-03,CCDM_JAM
T-00085,2025-09-05,CARD_JAM
T-00085,2025-09-07,CARD_JAM
T-00085,2025-09-08,NETWORK_DOWN
T-00085,2025-09-11,EPP_FAIL
T-00085,2025-09-17,EPP_FAIL
T-00085,2025-09-19,CCDM_JAM
T-00085,2025-09-25,EPP_FAIL
T-00085,2025-09-26,DISPENSER_FAIL
T-00085,2025-09-28,NETWORK_DOWN
T-00085,2025-09-30,CCDM_JAM
T-00085,2025-10-10,CARD_JAM
T-00085,2025-10-15,NETWORK_DOWN
T-00085,2025-10-16,CARD_JAM
T-00085,2025-10-23,CARD_JAM
T-00085,2025-10-28,NETWORK_DOWN
T-00085,2025-10-30,NETWORK_DOWN
T-00085,2025-10-31,PRINTER_ERROR
T-00085,2025-11-03,DISPENSER_FAIL
T-00085,2025-11-05,CCDM_JAM
T-00085,2025-11-06,NETWORK_DOWN
T-00085,2025-11-07,PRINTER_ERROR
T-00085,2025-11-09,CCDM_JAM
T-00085,2025-11-12,DISPENSER_FAIL
T-00085,2025-11-13,DISPENSER_FAIL
T-00085,2025-11-15,PRINTER_ERROR
T-00085,2025-11-22,CCDM_JAM
T-00085,2025-11-23,PRINTER_ERROR
T-00085,2025-11-24,EPP_FAIL
T-00085,2025-11-28,CCDM_JAM
T-00085,2025-12-02,NETWORK_DOWN
T-00085,2025-12-04,CARD_JAM
T-00085,2025-12-07,PRINTER_ERROR
T-00085,2025-12-13,NETWORK_DOWN
T-00085,2025-12-14,CARD_JAM
T-00085,2025-12-20,DISPENSER_FAIL
T-00085,2025-12-24,CARD_JAM
T-00085,2025-12-26,NETWORK_DOWN
T-00085,2025-12-27,PRINTER_ERROR
T-00085,2025-12-31,DISPENSER_FAIL
T-00086,2025-01-05,DISPENSER_FAIL
T-00086,2025-01-14,NETWORK_DOWN
T-00086,2025-01-15,PRINTER_ERROR
T-00086,2025-01-16,PRINTER_ERROR
T-00086,2025-01-17,EPP_FAIL
T-00086,2025-01-25,CCDM_JAM
T-00086,2025-01-31,DISPENSER_FAIL
T-00086,2025-02-03,NETWORK_DOWN
T-00086,2025-02-13,DISPENSER_FAIL
T-00086,2025-02-15,CARD_JAM
T-00086,2025-02-17,DISPENSER_FAIL
T-00086,2025-02-21,EPP_FAIL
T-00086,2025-02-22,CCDM_JAM
T-00086,2025-02-27,DISPENSER_FAIL
T-00086,2025-03-07,NETWORK_DOWN
T-00086,2025-03-11,NETWORK_DOWN
T-00086,2025-03-16,PRINTER_ERROR
T-00086,2025-03-24,PRINTER_ERROR
T-00086,2025-04-07,NETWORK_DOWN
T-00086,2025-04-11,CCDM_JAM
T-00086,2025-04-15,EPP_FAIL
T-00086,2025-04-18,EPP_FAIL
T-00086,2025-04-21,EPP_FAIL
T-00086,2025-04-22,EPP_FAIL
T-00086,2025-05-09,CARD_JAM
T-00086,2025-05-11,EPP_FAIL
T-00086,2025-05-13,DISPENSER_FAIL
T-00086,2025-05-17,PRINTER_ERROR
T-00086,2025-05-21,CCDM_JAM
T-00086,2025-05-23,PRINTER_ERROR
T-00086,2025-05-27,CARD_JAM
T-00086,2025-05-29,NETWORK_DOWN
T-00086,2025-05-30,NETWORK_DOWN
T-00086,2025-06-08,EPP_FAIL
T-00086,2025-06-09,CCDM_JAM
T-00086,2025-06-18,NETWORK_DOWN
T-00086,2025-06-21,PRINTER_ERROR
T-00086,2025-06-28,EPP_FAIL
T-00086,2025-07-11,NETWORK_DOWN
T-00086,2025-07-13,EPP_FAIL
T-00086,2025-07-26,DISPENSER_FAIL
T-00086,2025-07-30,EPP_FAIL
T-00086,2025-08-01,CARD_JAM
T-00086,2025-08-03,EPP_FAIL
T-00086,2025-08-13,PRINTER_ERROR
T-00086,2025-08-16,EPP_FAIL
T-00086,2025-08-19,EPP_FAIL
T-00086,2025-08-23,EPP_FAIL
T-00086,2025-08-27,DISPENSER_FAIL
T-00086,2025-08-28,EPP_FAIL
T-00086,2025-08-29,PRINTER_ERROR
T-00086,2025-08-31,DISPENSER_FAIL
T-00086,2025-09-10,CARD_JAM
T-00086,2025-09-14,DISPENSER_FAIL
T-00086,2025-09-17,NETWORK_DOWN
T-00086,2025-09-20,PRINTER_ERROR
T-00086,2025-09-21,DISPENSER_FAIL
T-00086,2025-09-28,CCDM_JAM
T-00086,2025-10-03,CARD_JAM
T-00086,2025-10-27,DISPENSER_FAIL
T-00086,2025-11-15,PRINTER_ERROR
T-00086,2025-11-20,EPP_FAIL
T-00086,2025-11-29,CCDM_JAM
T-00086,2025-12-02,CARD_JAM
T-00086,2025-12-03,CARD_JAM
T-00086,2025-12-04,PRINTER_ERROR
T-00086,2025-12-09,CARD_JAM
T-00086,2025-12-10,DISPENSER_FAIL
T-00086,2025-12-11,EPP_FAIL
T-00086,2025-12-17,NETWORK_DOWN
T-00086,2025-12-24,CARD_JAM
T-00086,2025-12-31,DISPENSER_FAIL
T-00087,2025-01-09,PRINTER_ERROR
T-00087,2025-02-22,CCDM_JAM
T-00087,2025-03-13,NETWORK_DOWN
T-00087,2025-03-23,PRINTER_ERROR
T-00087,2025-04-25,DISPENSER_FAIL
T-00087,2025-05-29,CCDM_JAM
T-00087,2025-06-27,NETWORK_DOWN
T-00087,2025-07-03,CARD_JAM
T-00087,2025-08-08,CCDM_JAM
T-00087,2025-08-24,PRINTER_ERROR
T-00087,2025-08-29,NETWORK_DOWN
T-00087,2025-10-05,DISPENSER_FAIL
T-00087,2025-10-29,DISPENSER_FAIL
T-00087,2025-11-21,CARD_JAM
T-00087,2025-12-08,EPP_FAIL
T-00087,2025-12-18,CARD_JAM
T-00088,2025-01-05,CARD_JAM
T-00088,2025-01-11,NETWORK_DOWN
T-00088,2025-01-12,PRINTER_ERROR
T-00088,2025-01-14,NETWORK_DOWN
T-00088,2025-01-21,EPP_FAIL
T-00088,2025-01-22,NETWORK_DOWN
T-00088,2025-01-23,CCDM_JAM
T-00088,2025-01-24,EPP_FAIL
T-00088,2025-01-27,CCDM_JAM
T-00088,2025-01-28,EPP_FAIL
T-00088,2025-02-05,CCDM_JAM
T-00088,2025-02-09,DISPENSER_FAIL
T-00088,2025-02-13,CCDM_JAM
T-00088,2025-02-14,DISPENSER_FAIL
T-00088,2025-02-15,CARD_JAM
T-00088,2025-02-16,CARD_JAM
T-00088,2025-02-23,CCDM_JAM
T-00088,2025-03-01,NETWORK_DOWN
T-00088,2025-03-04,CCDM_JAM
T-00088,2025-03-07,CARD_JAM
T-00088,2025-03-13,CARD_JAM
T-00088,2025-03-15,NETWORK_DOWN
T-00088,2025-03-16,CCDM_JAM
T-00088,2025-03-22,DISPENSER_FAIL
T-00088,2025-03-26,CCDM_JAM
T-00088,2025-03-30,CARD_JAM
T-00088,2025-04-01,EPP_FAIL
T-00088,2025-04-04,EPP_FAIL
T-00088,2025-04-06,EPP_FAIL
T-00088,2025-04-12,CCDM_JAM
T-00088,2025-04-15,CARD_JAM
T-00088,2025-04-19,DISPENSER_FAIL
T-00088,2025-04-26,NETWORK_DOWN
T-00088,2025-05-02,CARD_JAM
T-00088,2025-05-05,CCDM_JAM
T-00088,2025-05-06,NETWORK_DOWN
T-00088,2025-05-08,NETWORK_DOWN
T-00088,2025-05-09,CCDM_JAM
T-00088,2025-05-11,DISPENSER_FAIL
T-00088,2025-05-13,DISPENSER_FAIL
T-00088,2025-05-14,NETWORK_DOWN
T-00088,2025-05-18,CARD_JAM
T-00088,2025-05-21,EPP_FAIL
T-00088,2025-05-25,PRINTER_ERROR
T-00088,2025-05-28,DISPENSER_FAIL
T-00088,2025-05-29,DISPENSER_FAIL
T-00088,2025-05-31,NETWORK_DOWN
T-00088,2025-06-01,CCDM_JAM
T-00088,2025-06-02,DISPENSER_FAIL
T-00088,2025-06-06,PRINTER_ERROR
T-00088,2025-06-10,EPP_FAIL
T-00088,2025-06-12,CCDM_JAM
T-00088,2025-06-17,DISPENSER_FAIL
T-00088,2025-06-19,NETWORK_DOWN
T-00088,2025-06-21,DISPENSER_FAIL
T-00088,2025-06-25,CCDM_JAM
T-00088,2025-06-29,CARD_JAM
T-00088,2025-07-03,PRINTER_ERROR
T-00088,2025-07-06,PRINTER_ERROR
T-00088,2025-07-10,NETWORK_DOWN
T-00088,2025-07-11,PRINTER_ERROR
T-00088,2025-07-12,EPP_FAIL
T-00088,2025-07-15,CCDM_JAM
T-00088,2025-07-18,CARD_JAM
T-00088,2025-07-20,CCDM_JAM
T-00088,2025-07-24,DISPENSER_FAIL
T-00088,2025-07-25,EPP_FAIL
T-00088,2025-08-11,CARD_JAM
T-00088,2025-08-16,EPP_FAIL
T-00088,2025-08-17,CCDM_JAM
T-00088,2025-08-19,NETWORK_DOWN
T-00088,2025-08-22,EPP_FAIL
